LeftLeg_Xposition,LeftLeg_Yposition,LeftLeg_Zposition,LeftFoot_Xposition,LeftFoot_Yposition,LeftFoot_Zposition,RightLeg_Xposition,RightLeg_Yposition,RightLeg_Zposition,RightFoot_Xposition,RightFoot_Yposition,RightFoot_Zposition
-0.14999668260675492,0.08969876295302487,-0.5201953857919431,-0.3429185681009357,0.0530574683151363,-0.9555429492349246,0.3366288465077638,-0.06122688811168375,-0.5030884153762762,0.4789002035152403,-0.022830370585864068,-0.9590342939181957
-0.1547823006139155,0.09174269392126516,-0.5174130185993842,-0.3520758563690798,0.056173982251389754,-0.9508862691913211,0.339667612378483,-0.0587452002378292,-0.5020394102065009,0.4869479342899381,-0.02296515827773221,-0.9566055452377128
-0.16000698276644743,0.09362685915833652,-0.5130629328708252,-0.3626475620807583,0.05822868359343364,-0.9440765105606096,0.3440701518782452,-0.05653734692229723,-0.5008693741789824,0.49181415938985973,-0.022151201885081018,-0.9553926156266663
-0.16694488137434105,0.0944162462026727,-0.5085829172950761,-0.3767621980846032,0.058792875186039095,-0.9361301175163239,0.34711831852232544,-0.05507591419212976,-0.49989126495999003,0.491286981989389,-0.02054050604866242,-0.9555498847629155
-0.17539916384904863,0.09437037002895093,-0.5051818451829795,-0.39360683552209386,0.05905937772264008,-0.9285345175691158,0.3478409065382164,-0.053613907858438614,-0.49920020787269037,0.48609696764753685,-0.019519944388665555,-0.9567206325136891
-0.18315322905883713,0.09466311235456742,-0.5014394270039517,-0.40937668045440656,0.05981840286812906,-0.9206025642555391,0.34796429854122324,-0.05176212753335585,-0.4990067803876421,0.47879421563759106,-0.018777661736612772,-0.9587867642395744
-0.18844411020588048,0.0956001883346908,-0.4978246966951787,-0.42072235435413985,0.061420859837677144,-0.9137183491713926,0.34824284072761347,-0.05007380910360437,-0.4990614443662411,0.4680867547729408,-0.01738005183789082,-0.9618471725865148
-0.1947138563678874,0.09627516240343587,-0.49416379173374614,-0.4339986590106486,0.06295498018602946,-0.9061364705030119,0.3490634434853632,-0.04914470870742388,-0.49853360825779014,0.45423973245392135,-0.015481770351159718,-0.9648026620907107
-0.202657094606284,0.0959012283616964,-0.4908575918154142,-0.4498362035047321,0.06301713139496629,-0.898178182581414,0.34992934445347545,-0.04809258009666234,-0.4972646061490403,0.4390429031216032,-0.013727790003809026,-0.9668174898646005
-0.20905716579776001,0.09521897286685016,-0.4891137789848107,-0.46215202623813756,0.06288141807976849,-0.8928292896357757,0.35093156809933923,-0.04713580359401781,-0.49519885839628597,0.4249568828115662,-0.013877062842422239,-0.9674447527009333
-0.21331411908204467,0.09550249437331493,-0.487228483725892,-0.4710402570713139,0.06423646585042941,-0.8880883253521807,0.3521745844974016,-0.04650783092712263,-0.49309212588278206,0.413739495329543,-0.01592425096803013,-0.9673035577708572
-0.19404388879563506,0.09777608834523127,-0.4992957843610223,-0.4783343946152292,0.06695742922350928,-0.8818112192416154,0.3522889329016059,-0.045187493437301274,-0.4917301359394334,0.40187554093041156,-0.01772670937629872,-0.9675338238036351
-0.17329629361797405,0.09970531121591114,-0.5115861776818798,-0.4836034378843834,0.06953557162040552,-0.8733709236304567,0.35120843380320976,-0.04453013738778766,-0.49090041143098917,0.3870850639954835,-0.019541824364427696,-0.9680696972829974
-0.15590032877865978,0.10097115620418251,-0.5208402798335605,-0.48594420570013774,0.07176181323823394,-0.8647978251225816,0.3500510314231122,-0.045079933288343255,-0.49034943983286783,0.3712579230618307,-0.02128031698654037,-0.9684560406585966
-0.13884388223556066,0.10178562567411942,-0.5290668328061026,-0.48496845949712597,0.07340762402753931,-0.8569104013096805,0.3493797673391388,-0.04594178018280509,-0.4893149641056731,0.35595390972380514,-0.021906604169597388,-0.9678347303725874
-0.12239004256430874,0.1027024653317557,-0.5360867582494837,-0.4824015493524789,0.07640199194494973,-0.8487989893036152,0.34899850181593983,-0.04719832234667709,-0.4879646772625902,0.3415137340744512,-0.021792567649035366,-0.9664002545583441
-0.10640687895810585,0.10392549935380707,-0.5417210617783372,-0.47873122358036624,0.08000919655612321,-0.8398678917685365,0.34751000710765645,-0.04722432365923507,-0.4878640743857293,0.3267116367694576,-0.021542662154237002,-0.9658912240287595
-0.09007653330209009,0.104692594439943,-0.5467019017631347,-0.47306042359084644,0.08246224843454703,-0.8311629551023949,0.34452532657441703,-0.047013547460081406,-0.4895268310140992,0.3113615757080188,-0.02101521594439204,-0.9668383939675794
-0.07406806641435071,0.10502488421703782,-0.5513915679978818,-0.4659060861442701,0.0835479506607385,-0.8235875396621677,0.34018651641986764,-0.049479011788358174,-0.492239263700621,0.29553278879793754,-0.019881208876824263,-0.9684031959912751
-0.058670626571067475,0.10567915934293654,-0.5560168816929277,-0.4579259103096569,0.08221033552006402,-0.817040581931624,0.3339696434185986,-0.051346507212609804,-0.49547641104959395,0.27898849890431654,-0.018385518980047866,-0.97033715141971
-0.04524916318169181,0.10746178321545002,-0.5596931789672646,-0.4511368191442682,0.08521296715127219,-0.81039048707419,0.32733497869451367,-0.0506375690632912,-0.4990445065847139,0.2633593182760179,-0.017176733635568597,-0.9727422616023184
-0.031028439093703453,0.10959438334220661,-0.5627234256539915,-0.4419077554049138,0.08666971080913233,-0.8050900615344172,0.3205871429174185,-0.049681772769954335,-0.5030469846960655,0.24789261689414177,-0.016277340383402394,-0.975489283316125
-0.016333922569614412,0.11145585377050032,-0.5654206654246086,-0.43103668218225777,0.08709365708295663,-0.8010412161270604,0.3133088651022189,-0.04920150491438913,-0.5070740651316686,0.23121127859642754,-0.015912106004051685,-0.977981569799342
-0.001082876944349831,0.11314935552080996,-0.5676707547692923,-0.418859414616801,0.08680709199555359,-0.7975789736173708,0.30577855532138076,-0.048797786451608705,-0.5109597182841727,0.21473746890514245,-0.015460079768012724,-0.9802167839096695
0.015388310601497812,0.11469056897792312,-0.5694102224498797,-0.4043663628939904,0.08485953171200783,-0.7952532269141463,0.29825281444810603,-0.048466731416198394,-0.5146744923286539,0.1995885923177152,-0.014219868287539295,-0.9823224361704654
0.032457114665425335,0.11625421395851049,-0.5706939223566592,-0.3882864743247283,0.08417488595587824,-0.7943782723002694,0.2896267106362269,-0.04846772437189345,-0.5189660165632312,0.18387860630881714,-0.013342093836808011,-0.9849977797005672
0.04903821228542071,0.1182809349379067,-0.5711029994107493,-0.3722667689111083,0.0866846332726734,-0.7937972425136703,0.2800579785674575,-0.04864430703009609,-0.5238568802898048,0.16779933351312137,-0.013163629257891052,-0.988336367304691
0.06540807861793896,0.11981354715147408,-0.5708661194852414,-0.35534015098618554,0.08866580087834919,-0.7946733681574217,0.27040749126158303,-0.04899076653280754,-0.5283903564495538,0.15244873548001925,-0.013044268284860994,-0.9914191427473369
0.08115900443104529,0.12091573061252037,-0.5699092502193686,-0.3375779025622092,0.0892577401201109,-0.7973869716138301,0.2607066773807627,-0.04902826305019781,-0.5328640890757279,0.1371548144469945,-0.01309139194020581,-0.9944326692484269
0.09601853145330752,0.12240802521759292,-0.5677628104278774,-0.3195905987216272,0.08996377884050805,-0.8007979175756376,0.2511308218826265,-0.04876326018742888,-0.537963480813868,0.12171719842407724,-0.013583616845484425,-0.9979815049171465
0.11043417100396358,0.12350380671690397,-0.5655912474445959,-0.30109389195389547,0.09076915531342467,-0.805720453012674,0.24154301509016318,-0.04886997209286592,-0.5424003400348312,0.1062933377897719,-0.014270593502789586,-1.0007806226971014
0.12432444086570005,0.12402121059399823,-0.5638626551806629,-0.28232434729613765,0.09146322889812136,-0.8121884095548534,0.2314862429346014,-0.049688283730684124,-0.5458643057662371,0.09066520882045093,-0.014809947574565219,-1.0025425445298377
0.13816766685967719,0.12441272015639948,-0.5614155710192696,-0.26253644393585174,0.09181857228847978,-0.819219326786015,0.2211112459338611,-0.051109628937725415,-0.5496815112871593,0.07515650363131976,-0.015370226722757008,-1.0046781970673282
0.1520851917160959,0.12433388988522887,-0.5584667704615455,-0.24165019699435675,0.09192287834112334,-0.8268152554187516,0.2113271017930678,-0.05264551478876989,-0.5531787870971546,0.06044680725354845,-0.015826479925151682,-1.006479538402071
0.16552022015187062,0.12403976979089737,-0.5553494386949384,-0.22052515549933416,0.09207976834612597,-0.8346995158688701,0.20214045236473432,-0.05378357126940064,-0.556016782198572,0.04610626515371896,-0.015827837022622693,-1.0074752746443425
0.17870694666842235,0.12407576125579872,-0.5517530399980795,-0.19897934374172221,0.09200743070741096,-0.8422932740159768,0.19273163249617298,-0.0545563869774931,-0.5587755550904024,0.03125450140573349,-0.015823850908520842,-1.0082496950881215
0.19184580676945884,0.1236895674536288,-0.547894368568363,-0.17677702815809226,0.09164411675241158,-0.849853362523573,0.18321568894228824,-0.055917646432789014,-0.561176453013321,0.015828778758397055,-0.016257024757379446,-1.0084020483560208
0.2045214494952401,0.12306120961960865,-0.5437116461265896,-0.1536005147531334,0.09153129056159515,-0.8581054474302937,0.1743823015142878,-0.0578984859845767,-0.5634370319622779,0.001369710738169383,-0.01591761061947211,-1.008303669595105
0.216585247264931,0.12245832327639539,-0.5395834329341596,-0.12890204065677402,0.0914672584824403,-0.8678623191857017,0.1663518400525119,-0.059661973465794105,-0.5650949132639603,-0.011766129316590934,-0.014617250541869575,-1.007640998623165
0.22816786967866198,0.12078538158534324,-0.5359244451849893,-0.10302000363121522,0.09105623873560409,-0.8787359240024462,0.15797709028204943,-0.06142681158033653,-0.5659179026605171,-0.025736249473397477,-0.014125873959689561,-1.005933931730288
0.23806674332138167,0.11864188879305493,-0.5324812160875433,-0.07818607471461991,0.08990695194332476,-0.889198748400774,0.14943966681067922,-0.06317724246113049,-0.5670127761016356,-0.03990937355370172,-0.014401064680471476,-1.0044712325708411
0.24633819125472134,0.11655539741222326,-0.5288977175209638,-0.0539514193630215,0.08834258430151537,-0.899193715747431,0.1408075711388992,-0.0653346055986147,-0.5689255005969891,-0.05365461195411814,-0.01496901306420545,-1.003954053886975
0.2546506219509779,0.11414369400116597,-0.5250307678934686,-0.027313009969004653,0.08739628746138106,-0.9095694862158231,0.13106776177911117,-0.06786932907513454,-0.5711126152664894,-0.06781043968346978,-0.01566674864018952,-1.0039225358103285
0.26215835081147265,0.11140255370701763,-0.5218872396212247,-0.00105470362591209,0.08627610023853732,-0.9196013186792205,0.12035342509795632,-0.07033855616947576,-0.5727190174124918,-0.08241851694036106,-0.016242284401715046,-1.0034848571039185
0.2698009510203585,0.10816359939018616,-0.5187354670520751,0.0292147928898423,0.08823029401473925,-0.9308154389312219,0.10881737337383202,-0.07340700488170437,-0.5740987326422567,-0.09745175194359357,-0.017379816076555643,-1.0029531109545209
0.2755587988431438,0.10568091692944859,-0.5160745854648535,0.058559157142271,0.08813814228200689,-0.9411538085874063,0.09750969249591801,-0.07646334443441838,-0.5757469198047992,-0.11185414588900233,-0.01895439472231719,-1.002902137052542
0.27963912585398165,0.10308593052965431,-0.5144458321386375,0.08785471971725722,0.08716507762890435,-0.9515433125441047,0.08633845047820121,-0.07953156315819382,-0.5766991796604641,-0.12640520345870132,-0.020788660485243915,-1.0020125756843303
0.2834203547494374,0.09983706745818577,-0.5131811133330532,0.11825039842454133,0.08634917011107646,-0.961093941374288,0.07475550614564375,-0.08217790597151192,-0.57709044185919,-0.1415936844265051,-0.022540160588991276,-1.0004560554920023
0.2869296445169338,0.09682788831666367,-0.5119692823529776,0.14969475649320496,0.08588508038148057,-0.9692829382115352,0.06306949567716935,-0.08477382192415484,-0.5775626900276956,-0.15601624949157245,-0.0242105432873313,-0.9993868255235653
0.28944821770198725,0.09438979288231342,-0.5109501767694576,0.18069326608388736,0.08605763970452707,-0.9759145572257221,0.05102137037735699,-0.08744617103085495,-0.5784288639610466,-0.17020334946064808,-0.025822765473512532,-0.9989811852747371
0.2908934878884566,0.09218525593249416,-0.510169595497664,0.2113210894731452,0.08639164474229732,-0.981044957829272,0.038045064187860245,-0.08919120531767238,-0.5793914527459265,-0.18556841525064272,-0.02718083672557986,-0.9986214632922868
0.2919084965915344,0.08892148701439784,-0.5102383622354519,0.24175368862109692,0.08649515631516036,-0.9851778820986631,0.024749867896922018,-0.09131148401192446,-0.5791989537103575,-0.2002893805556536,-0.02867959130368919,-0.9975727798681446
0.29295736227361635,0.0851798509889129,-0.5107593768413079,0.2714070635196886,0.08692459011461817,-0.987856306070695,0.011258605572921354,-0.09358231784737281,-0.578225526422621,-0.21422344183259567,-0.030285163480512967,-0.9962606831847005
0.2939740282627137,0.08192085065879529,-0.5112461336345482,0.29995782319756703,0.08727737276048042,-0.9887651816737472,-0.0031457091923108305,-0.0948623605196891,-0.5769353242399465,-0.22948350647498583,-0.03182132581775543,-0.9945465132748652
0.29461744022797887,0.07851299366128273,-0.5116482487018644,0.32715622285587775,0.0868612006610936,-0.9880519372225284,-0.017482219840455615,-0.09601066352110599,-0.5756144970571571,-0.24482672477501333,-0.03339936680752653,-0.9927432269980797
0.295098488700656,0.07483531929000686,-0.5119748460565466,0.3524002182814009,0.08591018897440383,-0.9859820173310326,-0.03083719869372481,-0.09759030886697134,-0.5743812183080118,-0.2591795323855173,-0.035062855529844505,-0.9909771519962581
0.29523874080523016,0.07188041348158891,-0.5127744268990398,0.3748745974450096,0.08463013418565501,-0.9835020703727665,-0.04223153542129654,-0.09954737292268184,-0.5726872053336909,-0.2714718763895063,-0.037459530336828584,-0.9888554905477799
0.29526236255920657,0.07025032500078321,-0.5134800530942217,0.3950249834622317,0.08211085088121384,-0.9803801353040132,-0.053367890185416655,-0.1008901930357406,-0.5710003071082428,-0.2846119844863806,-0.039174497567172284,-0.9861140475770209
0.2958672245104239,0.06891683948677085,-0.5132176518366303,0.4126941071708662,0.07798553707098355,-0.9762059644138273,-0.0671056441551201,-0.10058239682412706,-0.5695775465043833,-0.30315199238697943,-0.03881647408025263,-0.9819719790761915
0.2976264124800846,0.06816986052112828,-0.5121290293316703,0.42833810783294035,0.07373074740006935,-0.9714464235224552,-0.08033531252658443,-0.09998632680919123,-0.56807684272559,-0.3209274976081329,-0.03889778303108732,-0.9779373873489763
0.29898592188637196,0.06751730212628315,-0.5119391946882691,0.440328857246315,0.0740895837713269,-0.9680838198993137,-0.09122461442239871,-0.09998373688010437,-0.5657809664790721,-0.334282709680797,-0.03987125884782494,-0.9743287948375158
0.3002886984497727,0.06594587073454938,-0.5116545582773894,0.4487304319946931,0.07308609061556781,-0.9655301011009048,-0.10184724718509552,-0.10003668787220044,-0.5632089558023489,-0.34806195362465564,-0.04131165177727514,-0.9700649059994099
0.30132959404993875,0.06371524769326786,-0.5108748947281346,0.451026406937175,0.07095411433481513,-0.9643364723642788,-0.11324615525833437,-0.10055177744546373,-0.560942780322982,-0.36353680860890814,-0.044242091402943384,-0.9656474675275633
0.30353043440720684,0.061800076453664476,-0.5097248695128759,0.450569557388274,0.06887930041739787,-0.9640576993547674,-0.12454521425784737,-0.10153361410667783,-0.5576315099284476,-0.37880142154973995,-0.0467979388920729,-0.9600738817713809
0.30644264689660894,0.06062571677880879,-0.508488171112238,0.4490727413736666,0.06656331834993612,-0.9642406701818088,-0.1333298891783452,-0.10232296783576283,-0.5537925270074664,-0.3929950282460912,-0.04811877359888428,-0.952838885996345
0.3084814422345832,0.059719541867660486,-0.5072236813303597,0.44381758410194105,0.06375572319581857,-0.965215796236125,-0.13864264429296114,-0.10283450546654427,-0.5519033597046361,-0.40581764847900614,-0.04921964620361474,-0.9460417107269964
0.3091487924478187,0.05922512929608581,-0.5063598730275424,0.43373516183918914,0.060952369063127954,-0.9674067172589884,-0.1420103427467836,-0.1031381971085123,-0.5515670622986066,-0.4189214331933624,-0.05045176285251529,-0.9390544341899978
0.3100216229041196,0.0589973274263188,-0.5052833680844772,0.42188103571036806,0.05811801063030053,-0.9695846042875746,-0.14512976871671168,-0.1034953367379765,-0.5513232549830094,-0.43335809347424115,-0.05258592786009486,-0.9307105776987203
0.3115837273495208,0.05841818546019828,-0.5036603547332607,0.4106064297340003,0.05589230959636171,-0.9708616643790131,-0.14681658023140498,-0.10396348035419062,-0.5516267894907544,-0.446329795838464,-0.05475930054084316,-0.9224001139193562
0.31394179968058344,0.05725550198077989,-0.5019059176375497,0.4003399490352416,0.05517028051028938,-0.9716078986964124,-0.14601671487406964,-0.10478876666246162,-0.5516697515521678,-0.45607240162248885,-0.056735501868847404,-0.9138277703780155
0.31745857277243106,0.05633805374744727,-0.49885574968977886,0.3901047300853907,0.05592199874646597,-0.9708846705166789,-0.1443893319952949,-0.10535637731529046,-0.5523876960770833,-0.4650098717270261,-0.05939197822369807,-0.9055049843263341
0.32138858733209275,0.05616937454300752,-0.49509280542202716,0.3786691056848088,0.05742396484287737,-0.9692302407628096,-0.14143833597531819,-0.10530674709098004,-0.5546708615003035,-0.4732126140524553,-0.06193209474955591,-0.8976672808444087
0.32446915856473313,0.056931246171807226,-0.4921005060185296,0.3657436926892669,0.058521609707244404,-0.9678975456769737,-0.13480448836632464,-0.10515106702849236,-0.5580289375390513,-0.4779256796271627,-0.06380967822858463,-0.8899337633883608
0.32652722037485227,0.057732822238896864,-0.4894896681055442,0.35188766804093186,0.058759080979457146,-0.966401330636756,-0.12442649179355114,-0.10513338571578829,-0.5625261788583094,-0.4781782671528869,-0.06552259589558374,-0.8832951650495555
0.32794054423522323,0.05737838115744365,-0.4877954132269873,0.3378546517070239,0.057365415438696554,-0.9652790775297976,-0.11133400906931756,-0.10608022960738078,-0.5666891314268339,-0.4743696602777432,-0.06666460189092138,-0.8769367744245109
0.3275723374717703,0.05760721067210817,-0.48682673963970524,0.3227673933793933,0.054926674259504704,-0.964381622986029,-0.09821684236404293,-0.10714194795016097,-0.5709036584396016,-0.4712785152458515,-0.06831470270948736,-0.8690974024985089
0.32579964125300276,0.05859909179001699,-0.48608405861547854,0.30750580414994066,0.05319180505737864,-0.963289502994887,-0.08623080832458463,-0.10775951597126016,-0.5755668815357534,-0.4703461231473187,-0.07237356136914463,-0.8598296734691178
0.3235005485787862,0.058879589062950544,-0.48640376413453,0.29272098097697785,0.05266380391912828,-0.9629569317920357,-0.07265530437081147,-0.10827339456929891,-0.5798486699575012,-0.4661785113619564,-0.07595495179024014,-0.8513207303209261
0.3207066992774763,0.05824307197179501,-0.4882800371508509,0.27811859502270087,0.052459003201209,-0.9639287912704771,-0.057858245765398886,-0.10855520331896812,-0.5829877182772014,-0.4593306368058969,-0.0775381389397935,-0.8427182260958745
0.3173402031222925,0.05726255505752764,-0.4911913136479702,0.26348835409232985,0.05149821607051286,-0.9656970460930145,-0.04392394694203383,-0.10912293275192014,-0.5849562587673764,-0.452815428368479,-0.0786657417307659,-0.8329122864702942
0.31250044429693513,0.05748786447468446,-0.49401988336300184,0.24757597290737599,0.050547861827987206,-0.9671219746172692,-0.029615201367032218,-0.1096802999351581,-0.5874681838332311,-0.44499787731930485,-0.07908831716313597,-0.8243720437659636
0.3067837995065458,0.05804012959893623,-0.4968802247438995,0.2323568778043824,0.0500795887305816,-0.9685646557845418,-0.013918756488867645,-0.1102066964155794,-0.5898778709067505,-0.43452771517555255,-0.07910250443350719,-0.8173041421593636
0.3006000605010899,0.05823565590297963,-0.5001836512261308,0.2180888635725835,0.049638073236972446,-0.9705100520637168,0.0026000833717835237,-0.11078359261985837,-0.59148930007454,-0.42208860993224584,-0.07928698002225432,-0.8111471087607207
0.29324088446048946,0.05919539315223288,-0.5034973932718844,0.20235230803456006,0.04939377024993552,-0.9722533364180596,0.019415645476190457,-0.1109391902485743,-0.593253538925735,-0.40843186913128904,-0.07908703907003761,-0.806640559270752
0.28547164713405304,0.059420001017053914,-0.5074825951634072,0.18719008928761072,0.048929023172640584,-0.9747294401417929,0.03626202333000683,-0.1113586312698272,-0.5936285191147367,-0.3933004326307109,-0.07849954868991244,-0.8033866008737598
0.2771668767730291,0.05887822975735568,-0.5120856754323374,0.1729156688878588,0.04795640761354758,-0.9780270224135353,0.05316240947869599,-0.11243365678522582,-0.5924992336212358,-0.3766963989852562,-0.07795071681871052,-0.8013877382820698
0.2681405758222529,0.05947952915608079,-0.5159862892684953,0.15826427441355506,0.04729671577304462,-0.9806019549728818,0.07044642947062407,-0.11331862343480675,-0.59155747599891,-0.35874544270441966,-0.07728727371638011,-0.8015530817590577
0.25916542281294286,0.06067080254060353,-0.5195886610622488,0.1442995968768459,0.04740785288935978,-0.9829663424083381,0.08833367983022045,-0.1136199098863388,-0.5901120329963636,-0.33914423232521995,-0.0767871321544415,-0.8034382077757387
0.24974235194505967,0.0613024248199594,-0.5233709625484154,0.13031352658697082,0.047270267847987824,-0.9855709123703644,0.10530451575217314,-0.11376721014800967,-0.5879591871552212,-0.31970156643381886,-0.07668202143583219,-0.8061256250537168
0.2395875325654594,0.06096058230958856,-0.5270965277554013,0.11536589439464906,0.04654901352272989,-0.988019765037243,0.12033578774673925,-0.11406254183476622,-0.5855974684255913,-0.30172308189548125,-0.07641708720847856,-0.809318737071497
0.2292711997912078,0.06014776938845823,-0.5306845031377191,0.10012745933831602,0.04640726592737798,-0.9902734849873531,0.1350046744950758,-0.11430869207091604,-0.5826984704900432,-0.2832352166090988,-0.07615505028934516,-0.8133969075246144
0.21987236488518846,0.0603644369671158,-0.5337453660262367,0.08581516492786367,0.04671425754883718,-0.991927948751248,0.15053326713304538,-0.11406175806435032,-0.5791560846912743,-0.26252378632910467,-0.07563277120655704,-0.8189667585497837
0.21138004359798546,0.06165482211057005,-0.5363900726821006,0.07216944011628978,0.0466972248660944,-0.9929923257799639,0.16605075570786598,-0.11331031619571463,-0.5751531677403395,-0.2406078689172022,-0.07437802942961397,-0.8255830297924361
0.20288142640150708,0.0625981475920514,-0.5391085776776962,0.05843950725906444,0.04651479732606423,-0.9940446140715838,0.18051703598672308,-0.11248371462900286,-0.5707546879993338,-0.21901223635484757,-0.0730494050349782,-0.8323333023990586
0.1941641596409035,0.06323357814732355,-0.5416888862112933,0.04463929596824423,0.04644343919315408,-0.9949540908638052,0.19421533460130946,-0.11169390784913469,-0.5661879558844019,-0.19747216985050675,-0.07168283667640818,-0.8392851707770872
0.18465299437251947,0.06382163088195547,-0.5441760864997945,0.030102227073256493,0.046411038020201634,-0.9957288198040259,0.20737116252943194,-0.11124887056878713,-0.5615747365937264,-0.17571816636945048,-0.07128263661217749,-0.8466139303361864
0.17454409442472585,0.06408674692580807,-0.5463175081641868,0.015228601699832867,0.046422638407254024,-0.9962013736441353,0.22052595280789328,-0.11079770061682698,-0.556838857540864,-0.15292744404653924,-0.07212799647676099,-0.8545623703876455
0.1644911320520675,0.06413377673041842,-0.5476792118007252,7.698048556215031e-05,0.04605712875276713,-0.995708408319958,0.2329724264545655,-0.11019301338901988,-0.5524471081933465,-0.12981832908126545,-0.07276555457424466,-0.8632269800747658
0.15535708468476983,0.06594883495936132,-0.5489459295270598,-0.01335324402923943,0.04619519203490974,-0.9953040345812139,0.24513433079566893,-0.10897188407052544,-0.5479497526610355,-0.10521621951028248,-0.07209685222279383,-0.872752461499444
0.14718494970941692,0.06710409294324671,-0.5505937442328008,-0.02694546862699987,0.045470220249268944,-0.9947778415768597,0.2558998797125036,-0.10810695105975737,-0.5428308860580195,-0.0802284917276136,-0.0712881185830389,-0.882336655125775
0.13877151161584173,0.06853499615159742,-0.5523234421169968,-0.041372596566703,0.04421802775218098,-0.9939632554333331,0.2658903796619874,-0.10636874453379591,-0.5377141878986679,-0.05465373610902413,-0.06959912402263363,-0.8919761539552398
0.12988273897206187,0.0700252049160921,-0.5536900006456767,-0.056052350138611096,0.043269664124469975,-0.9927813613503315,0.27536675084272033,-0.10440064344132671,-0.533028651252932,-0.02794511011406009,-0.06784336932484697,-0.9021730084552729
0.12089535912344612,0.0712662117666173,-0.5544052153596118,-0.07028277898494151,0.042477503677578965,-0.9911100002739581,0.2840101876142451,-0.10274915920145045,-0.5290330920861348,-0.0006129227292281936,-0.06671060869765738,-0.9128207725531019
0.11103523681510208,0.07265488799020703,-0.5549787795179832,-0.08481012923858444,0.041936911075110106,-0.9894784203241089,0.291706839153968,-0.10105438888626739,-0.5254550384961147,0.027474135233781838,-0.0656102063477419,-0.9236093601421633
