RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RightHandIndex1.X,RightHandIndex1.Y,RightHandIndex1.Z,RightHandIndex1End.X,RightHandIndex1End.Y,RightHandIndex1End.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftHandIndex1.X,LeftHandIndex1.Y,LeftHandIndex1.Z,LeftHandIndex1End.X,LeftHandIndex1End.Y,LeftHandIndex1End.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z
-3.0169102217151718,22.829380114535407,-22.023866087992964,-3.8987559964712624,18.03635546837808,-25.255897587046338,-4.374777235883434,15.1187584239551,-23.154137973079308,-4.53119045308479,15.051573614719636,-22.52628657561912,-4.6090553561752685,14.953690110080895,-22.01695940376752,3.2026398896148045,22.267073988893404,-21.80411634778663,3.6090484280157424,16.767321801283412,-22.106288310738,2.369829110101623,17.782434764039927,-18.89713628606666,2.5438246081056644,17.90589310735111,-18.404978494051555,2.6332108262078844,17.998901395153673,-17.992195423524894,-1.8130337889284067,15.444238788139947,-22.242237776906,-2.5339461053389725,8.914850124162108,-18.76276564913069,-1.9077729739561025,7.424335499068334,-26.3639590740881,1.3176591237284132,15.487774603745125,-22.359748455143986,0.4948449736035505,8.024285839715175,-21.642541500316455,-0.2255001026404073,1.6582218936190838,-25.947393197268
-3.0215736834538083,22.888212414132965,-21.532369203370575,-3.846084626997544,18.14365307672225,-24.849913963847122,-4.366674855459712,15.209603891527006,-22.78189476621262,-4.53562821441093,15.134234638423992,-22.158235798037072,-4.623406467130963,15.03000990687181,-21.65178691090008,3.196174797025954,22.341622905158534,-21.23550988185496,3.640305808971584,16.840192240721258,-21.43739650602138,2.3329495218292897,17.93860692453762,-18.283180235163254,2.4981902828867866,18.085049234576797,-17.794318466546066,2.580272569899675,18.197138646197807,-17.384771444995188,-1.8015740646626852,15.498847019813276,-21.717258352201505,-2.4869411256523333,9.113809870124573,-17.972805151798863,-1.9224134558902617,7.1695130623707195,-25.47566371071701,1.3280657001987803,15.565163861004367,-21.851046464051194,0.5200758054075116,8.074673712857308,-21.483918226337128,-0.2205355112625416,1.7929751561673175,-25.907624076402122
-3.029111194256897,22.918124383828417,-21.063500102699027,-3.7927013251333914,18.22985339311661,-24.474337253557767,-4.352399929419645,15.282201797510062,-22.43609051869514,-4.535578348333432,15.208682637331275,-21.81623822150584,-4.6346789687504435,15.106246849111605,-21.311516250590387,3.184638099506672,22.400012734398413,-20.653424807688857,3.6647758107077752,16.899483790448567,-20.78533021111314,2.297559890352032,18.06823403029861,-17.682183571575102,2.454736038573889,18.23670484943459,-17.197777822610668,2.5300510676809544,18.36731868795656,-16.792440959647084,-1.7863779802288384,15.533039507476502,-21.19925465466334,-2.428588825571082,9.293374279974124,-17.210081775478667,-1.9302837306515448,6.885163628435777,-24.58192561619413,1.3417615471844124,15.625006907801296,-21.351659819970497,0.5522667875874592,8.123589749424058,-21.329029904538025,-0.21286147740014227,1.9272135691309142,-25.867412468603426
-3.0375418831170804,22.98803055222118,-20.5889395031617,-3.744290152933175,18.364065368143173,-24.098386425334247,-4.337028768251753,15.404587477374012,-22.0867915961356,-4.531336845361498,15.330900014392624,-21.470357658580827,-4.639390286065818,15.22846690981421,-20.96747575928599,3.1685752724618896,22.491549573241205,-20.055180940383078,3.697147738852316,16.994376758651978,-20.129019376953195,2.272513532452501,18.231001762321302,-17.07845360307527,2.420305559881709,18.419516172492045,-16.598499936679925,2.4876690350309763,18.567493961685148,-16.197756830661447,-1.7814778689367832,15.609082057158007,-20.657689143680027,-2.366053510748776,9.493082511614721,-16.472933707682078,-1.924579665475901,6.6052920276078035,-23.674158262306037,1.344539532384513,15.716951111103556,-20.840231505715092,0.5871947620890996,8.218745423076442,-21.153941294284067,-0.18705195698217286,2.0895548785941966,-25.78114137801038
-3.046933601942241,23.06922394804708,-20.104057393117262,-3.7030230057459192,18.499416604510905,-23.69337102906207,-4.324332456739108,15.528799395642672,-21.706974751029296,-4.530383735622544,15.455321173941874,-21.09434101721586,-4.64783047435442,15.35329608157503,-20.593486312048004,3.1513447574824887,22.60060901375529,-19.46450509889436,3.733809547621848,17.108398690503723,-19.475014799972094,2.2493472083026145,18.396324236509074,-16.474615674257368,2.390212535738534,18.606407466002306,-16.00158535354625,2.4516194355677863,18.7735312593007,-15.607467184380054,-1.779751317360578,15.691277101200626,-20.10425659382989,-2.2948140027357833,9.689156493717164,-15.748959149962662,-1.914172041569452,6.310786113097197,-22.737062854863524,1.343458190494053,15.820404494096866,-20.318337715254124,0.6270225650447552,8.337699888462794,-20.943577870642226,-0.1450520709746792,2.2520496378982497,-25.628252577771754
-3.0578277618294845,23.161485942156226,-19.6312326975964,-3.662786587512136,18.63420307868618,-23.28287609932105,-4.3120267151576295,15.649443983022476,-21.326843735987648,-4.540291343725858,15.577619242540193,-20.721936522938194,-4.6760199146930415,15.476842958692927,-20.225468812772526,3.1320322751955456,22.729063075386364,-18.8923653881727,3.7716391506577467,17.24339216013267,-18.84689479546505,2.2212487142023765,18.58043106446489,-15.901832482822106,2.3523388106291208,18.79319179818852,-15.427191623956993,2.4055596540509048,18.962954323296106,-15.03301079261867,-1.7919835883004172,15.788916297548676,-19.549250266392622,-2.2052029275003817,9.88283243862703,-15.05405500808666,-1.904767474164777,6.007388952473344,-21.783285606432056,1.3300794254894002,15.913553498683438,-19.78190955831739,0.6575112228397564,8.459303319960295,-20.718328139022912,-0.09783400530762963,2.3987058163469586,-25.438076735390183
-3.0723844222367367,23.23214553274289,-19.157907153745636,-3.6211853281147017,18.76069602696327,-22.886408424091496,-4.294839974197445,15.762569517243191,-20.959289056116372,-4.547989219548642,15.68901126953495,-20.36457827416248,-4.704454331545452,15.586470143428054,-19.874616767731048,3.100051381940266,22.852236130997817,-18.26125404112098,3.797912271534104,17.374134810194484,-18.176719916721076,2.184538309844209,18.752797995248226,-15.285165344450562,2.3001855712856987,18.969228635664926,-14.808175641301846,2.3405732481833064,19.142372254990025,-14.41394167074398,-1.8087551519792424,15.884627665883722,-18.999500586971273,-2.113653261977304,10.060734878500664,-14.38987293120696,-1.8963971721964104,5.697582072687526,-20.816969126712202,1.3138867650364638,15.997548028717675,-19.23036567712984,0.6842645719270013,8.587661742647919,-20.49220346145845,-0.043181502007302315,2.547289528613639,-25.242165677396606
-3.0898086762898926,23.311401678905817,-18.651217329055378,-3.5715323315147,18.903229598851194,-22.463398603945624,-4.270467220793826,15.896471848911428,-20.558861898438074,-4.537933838191952,15.819020899738215,-19.970950995792297,-4.7061502353020845,15.71334022243275,-19.48557162891774,3.06771838369171,22.96568107143302,-17.644927369966567,3.829187580512464,17.496970085458027,-17.514104074756734,2.1525427646890782,18.91716989100228,-14.679201918349106,2.2514851417447383,19.127538699162734,-14.195785887713257,2.2781075278588934,19.29560969859387,-13.79820106832523,-1.8131304892417617,15.971889835477011,-18.444395438313478,-2.0297556847429483,10.216036819270784,-13.745184146862133,-1.8903166039173152,5.383598745479934,-19.829587743552203,1.309922491222817,16.086533467467113,-18.66875933682532,0.7155149167476946,8.738396417712455,-20.264577310758916,0.01936707024632489,2.7119702575553752,-25.03689134478747
-3.099757493347936,23.418737258015515,-18.081404669386316,-3.496374259954083,19.078631019209357,-21.980499156100226,-4.225606279256748,16.062794200201616,-20.10185306062589,-4.501895840411495,15.985053224069908,-19.518075115318762,-4.677129655981089,15.879482433757325,-19.03516082715398,3.0634911290133933,23.049539640344683,-17.119458073848197,3.903051792075753,17.593208988017835,-16.95409899209945,2.166451268981258,19.04723767808812,-14.172949094280126,2.250777364406177,19.243328514904487,-13.680838150033766,2.2654501555761435,19.399143373373942,-13.277679694858351,-1.812399277374752,16.064808965682005,-17.88393504081297,-1.9497486161409163,10.359447346500982,-13.120602054896846,-1.8746322937239663,5.075171497446188,-18.818202814067572,1.3107406074165708,16.18608265500594,-18.103553328765965,0.7483482677355346,8.912643401543681,-20.02080911633384,0.09155867683568042,2.8760025586966123,-24.785786565929605
-3.11424166699762,23.46736341240209,-17.590186419734124,-3.4500786762012274,19.174037227497312,-21.546362428616966,-4.215054088326369,16.14512663060647,-19.703301001592266,-4.5018110407482155,16.070332895139295,-19.12420462120934,-4.685520083226008,15.967459067304691,-18.643864892622844,3.0266583803461438,23.182246002942748,-16.469768468272893,3.934013369911981,17.736804671973548,-16.303559099456606,2.1348883283776,19.20219312511314,-13.56849761407295,2.211995439892579,19.393803065339913,-13.07344629121833,2.220747025347341,19.5461138172686,-12.668779582062578,-1.813691350626148,16.15545780414872,-17.318135696644045,-1.877505431371708,10.484702827098324,-12.512116248643782,-1.850937709037908,4.774807125683822,-17.78357272259841,1.3101109356921985,16.275288441741722,-17.528948728466865,0.7766063460858691,9.091307878512099,-19.765211144308967,0.17497136901684351,3.024813467990069,-24.49945831243107
-3.1265289055188927,23.537580911563268,-17.070292526593143,-3.394014057903437,19.294457495201787,-21.08540400783232,-4.188400296064737,16.251250159230892,-19.27869378651489,-4.488868155126784,16.177625485551957,-18.70643969653707,-4.6839109660444995,16.075797448409702,-18.23036444580346,3.0052986402253565,23.280358936561647,-15.894788583839938,3.986374091068402,17.848007036204013,-15.719307214931753,2.1261483701506654,19.312253551819147,-13.024809493417587,2.1958674920888237,19.514801669784795,-12.533027842636725,2.198523327907149,19.67701546983685,-12.132141411700509,-1.8242088621804295,16.238933325573402,-16.74999522147152,-1.8186656917885191,10.584953011232173,-11.923833904285376,-1.8271478191573267,4.4825307520845845,-16.7355112361807,1.3011732260185234,16.344159370767088,-16.944562747739514,0.7951627089125823,9.271363556457594,-19.516446531693266,0.2622405766714162,3.168816134268861,-24.212436766809308
-3.1309056582519688,23.60293161341352,-16.544041333754848,-3.323498928399514,19.421256456109408,-20.627332353395687,-4.145231962159932,16.365959737664078,-18.853557003362848,-4.4599264813692265,16.292773297193182,-18.28894441502388,-4.666807070334676,16.191331617602547,-17.817809297301647,2.9964339727805074,23.358385582438537,-15.342713735090276,4.057218456217079,17.941222904154024,-15.161510211113605,2.1384195463995233,19.402212127880386,-12.506609686736386,2.19491464920716,19.609439247692148,-12.015080529642653,2.186809296348612,19.775473764216546,-11.615834811472066,-1.8260097159961624,16.30016318638009,-16.199875798642086,-1.7802087557569826,10.654614735097276,-11.364067475573506,-1.8155126876651089,4.192873647921464,-15.681071514996653,1.3014177326806522,16.407950031149436,-16.356470145466933,0.810404209235962,9.473439252831641,-19.283335270082127,0.3228089164227281,3.325219626286832,-23.92435472507212
-3.136759687072685,23.67287731951348,-16.01137435635761,-3.263531319144818,19.54959462827483,-20.156158264046105,-4.1107126117581965,16.484764055488924,-18.411033733686523,-4.4336501907257535,16.40922664168433,-17.85140734974248,-4.6473286366290925,16.305940830368296,-17.383719575113805,2.981575392623664,23.463301953146356,-14.75864304718986,4.117458075788276,18.061121414689133,-14.585536489252934,2.142077384203294,19.513816611391512,-11.967842207773321,2.185125194191877,19.723858432313158,-11.476146155705473,2.166135914608232,19.891664351537248,-11.078011904937908,-1.8180089148062597,16.37727094782492,-15.647685681535243,-1.7406673174044136,10.712207870788793,-10.835156638327993,-1.806666164950772,3.9314451247497386,-14.6310450528828,1.310802060080897,16.493793879248194,-15.765611632785205,0.8351352242621779,9.725731564807417,-19.061388785695996,0.3795050538448321,3.522052916963287,-23.63131085390332
-3.1408849694710343,23.760908974836287,-15.457651730550113,-3.2026806832646724,19.694602240999856,-19.65980542551573,-4.074941533507226,16.626767475261605,-17.932404757412968,-4.4082642803214505,16.54984890263799,-17.37909132901839,-4.630789932658116,16.445182862597974,-16.915857429444447,2.9721709231191515,23.57351661503861,-14.175967888037512,4.179918650837891,18.186503889293174,-14.017256706178902,2.155561754296893,19.615046929480233,-11.423799650382525,2.1874174935377075,19.836174573606808,-10.936128177995167,2.159382514965744,20.012847380170747,-10.54238833965354,-1.8016698134388616,16.462867383667366,-15.083039913274385,-1.6896874307263872,10.75576003294112,-10.32113453680495,-1.7839656053227713,3.697225556544661,-13.570760791163645,1.3275811409021798,16.593995577568673,-15.169850636228738,0.8804061155302381,10.0302920660456,-18.859417573147386,0.4531700610286249,3.756702463167402,-23.33568367066577
-3.1524393940357425,23.844214127150284,-14.885720794877471,-3.1511903153464385,19.82255674052545,-19.131075331828228,-4.045126300450068,16.752486231301347,-17.41879389122646,-4.386834977089429,16.676026087962853,-16.870555533219626,-4.616580368557139,16.571472566340127,-16.41083397856329,2.9624393607191224,23.65623206804891,-13.612849130213823,4.242294494850384,18.28579261599725,-13.457604652421855,2.1694291852926906,19.685186492116244,-10.886670629461923,2.191887038684385,19.90599013672723,-10.39832947468635,2.156312335260486,20.08138402465876,-10.00462688966491,-1.7880646647070206,16.53628676335577,-14.519730098533056,-1.65102931499449,10.772623058790504,-9.827101922893508,-1.766203217528396,3.481604947661716,-12.514044050492663,1.3415068297238673,16.675144358284527,-14.578407774664788,0.9574514411466376,10.410869129007782,-18.762476462303013,0.5644439155926282,4.00062878211812,-23.04403915685343
-3.1592609816541852,23.897462771022578,-14.340530411896205,-3.1048879080664245,19.909382930848032,-18.617097679841603,-4.0188036888118726,16.83660056051494,-16.92029814566716,-4.3625971533208086,16.761951880122822,-16.373114539665796,-4.594100878295928,16.658904545987337,-15.913935311204606,2.9504850851145297,23.729525921026017,-13.04049890127138,4.293920020422672,18.37402456475453,-12.908068851932466,2.175125110385556,19.742345964693293,-10.357935475387144,2.1875682459897408,19.96160128600177,-9.868539970141896,2.1440017757029626,20.134442101839547,-9.474511651429543,-1.7644423741676225,16.590204374423163,-13.962582092251205,-1.6094199123937267,10.759056872842926,-9.354649363536502,-1.7413516882642557,3.2840047718760492,-11.475511974845006,1.3645906610475205,16.74528819480599,-14.0077873274323,0.9958141994970856,10.574605441271961,-18.330026532884034,0.6184416211415669,4.260138412020506,-22.752979324967804
-3.1645632658698437,23.94234662327353,-13.804561493939,-3.055845563041617,19.98249015219718,-18.106245121260578,-3.988561557733848,16.914077667010194,-16.411769419784186,-4.339740231918009,16.844010867146224,-15.868685215673006,-4.5777489806476135,16.744387178281862,-15.412083367510707,2.939917055853939,23.794934752735596,-12.477583175837447,4.3432320899770325,18.453777127633288,-12.39700986005849,2.1927580088294896,19.781098263639066,-9.851728855783136,2.195233399682324,19.999289786398922,-9.361706386975976,2.1437667642638587,20.169784205921648,-8.967608506684401,-1.734260040274162,16.628554300555056,-13.405508378391712,-1.5574917021290398,10.71694522255358,-8.902066556327176,-1.715117863089531,3.1080879756868542,-10.474425774789859,1.3931034596037646,16.814207190758598,-13.45103621702213,1.0328958245345976,10.740918586751802,-17.909790467323333,0.6642917400415682,4.526115136772272,-22.47243930702353
-3.1757365594069324,23.98759001905395,-13.257000767527686,-3.021307661251176,20.04010123553186,-17.56864185409573,-3.9685720066443952,16.979750424660544,-15.867669960369673,-4.3262881378608915,16.91362383597142,-15.32837160682514,-4.5700980764111625,16.816894351470584,-14.874214792175932,2.927798467009477,23.84225141748801,-11.925453326839635,4.382547521607166,18.51433583571356,-11.897692526560107,2.211527388744313,19.792383496486558,-9.344647027162019,2.2049986338667917,20.00478074291685,-8.852122435726649,2.146519467896184,20.168581760735268,-8.456168253264801,-1.7129059013406769,16.655582951290267,-12.859357404452085,-1.503529436006979,10.660228290237225,-8.469455222722521,-1.6819703617146693,2.9610942632071806,-9.51030208540729,1.4126494159098395,16.870740297983208,-12.898772059988787,1.0060985321014115,10.710296157093612,-17.23221386049259,0.6526843084888077,4.8056882110583325,-22.190854674018546
-3.1848482327302348,24.011575754876965,-12.706550048631295,-2.993544396904832,20.065308493856207,-17.01783087768827,-3.958111255888588,17.014190069595067,-15.31001082142226,-4.324543655116108,16.955863152163243,-14.775687382015693,-4.576011604874072,16.86528034142023,-14.324448070516324,2.9192660170005027,23.881812797956638,-11.376049197130087,4.419988866752212,18.566776220915557,-11.420400446814151,2.2265762949191057,19.786186622962735,-8.857832374820036,2.2148932839041184,19.99173662860805,-8.362505825427784,2.1525110033626063,20.14838950479253,-7.9642613925005055,-1.6767349513171823,16.662221386263038,-12.308806968774507,-1.4461019978839478,10.581923110264066,-8.038427770521192,-1.6320822240157171,2.832105908259588,-8.583966781686701,1.4457595558065957,16.918949304135555,-12.341381026960011,0.9835989320581152,10.670144086793083,-16.540656486616108,0.6571964395710976,5.098840315165714,-21.872771547691674
